,UtcTime,ProcessId,EventID,User,Image,ImageLoaded,CommandLine,ParentImage,ParentCommandLine,DestinationPort,Protocol,QueryName,TargetFilename,TargetObject
747,2020-05-12 15:01:49.518,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
748,2020-05-12 15:01:50.107,1520,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Serv759bfb78#\a8c11e6cd7e4c08f9a700775f0d88ab4\System.ServiceProcess.ni.dll,,,,,,,,
749,2020-05-12 15:01:50.044,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\cfgbkend.dll,,,,,,,,
750,2020-05-12 15:01:50.029,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\dsparse.dll,,,,,,,,
751,2020-05-12 15:01:50.076,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\FWPUCLNT.DLL,,,,,,,,
752,2020-05-12 15:01:50.029,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\regapi.dll,,,,,,,,
753,2020-05-12 15:01:50.044,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\utildll.dll,,,,,,,,
754,2020-05-12 15:01:50.029,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\ntasn1.dll,,,,,,,,
755,2020-05-12 15:01:50.013,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\tscfgwmi.dll,,,,,,,,
756,2020-05-12 15:01:50.029,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\ncrypt.dll,,,,,,,,
757,2020-05-12 15:01:50.013,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\shlwapi.dll,,,,,,,,
758,2020-05-12 15:01:50.013,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\profapi.dll,,,,,,,,
759,2020-05-12 15:01:50.013,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\windows.storage.dll,,,,,,,,
760,2020-05-12 15:01:50.013,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\SHCore.dll,,,,,,,,
761,2020-05-12 15:01:50.013,5800,7,,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\shell32.dll,,,,,,,,
762,2020-05-12 15:01:49.841,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\CONHOST.EXE-0C6456FB.pf,
763,2020-05-12 15:01:49.560,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\PresentationNative_v0400.dll,,,,,,,,
764,2020-05-12 15:01:49.841,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\POWERSHELL.EXE-CA1AE517.pf,
765,2020-05-12 15:01:49.529,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\msvcp140_clr0400.dll,,,,,,,,
766,2020-05-12 15:01:49.513,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\wpfgfx_v0400.dll,,,,,,,,
767,2020-05-12 15:01:49.404,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Xaml\5e763b513566c9d4f969fd9ba0fe1100\System.Xaml.ni.dll,,,,,,,,
768,2020-05-12 15:01:49.310,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\PresentationCore\6228d402fdebfae866e84fdfe08773bf\PresentationCore.ni.dll,,,,,,,,
771,2020-05-12 15:01:49.685,4556,11,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,C:\Users\anon\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive,
772,2020-05-12 15:01:49.638,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\edputil.dll,,,,,,,,
773,2020-05-12 15:01:49.466,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\DWrite.dll,,,,,,,,
774,2020-05-12 15:01:49.060,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\WindowsBase\996cd1a75c20ce6e697aad199323707b\WindowsBase.ni.dll,,,,,,,,
775,2020-05-12 15:01:48.904,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Confe64a9051#\2416e326120c9b7b0a2f3fe76d6d87c6\System.Configuration.Install.ni.dll,,,,,,,,
776,2020-05-12 15:01:48.904,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P521220ea#\5d9763486b14155b7e7b89a1b7c6a7b1\Microsoft.PowerShell.Commands.Utility.ni.dll,,,,,,,,
777,2020-05-12 15:01:48.545,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\sspicli.dll,,,,,,,,
778,2020-05-12 15:01:48.545,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll,,,,,,,,
779,2020-05-12 15:01:48.529,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\121fa1e8206d171660e2d3482e7a15c3\System.Transactions.ni.dll,,,,,,,,
780,2020-05-12 15:01:48.482,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P6f792626#\471de159e1f5bed9d9bf82481aae5227\Microsoft.PowerShell.Security.ni.dll,,,,,,,,
781,2020-05-12 15:01:48.404,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\pwrshsip.dll,,,,,,,,
782,2020-05-12 15:01:48.357,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\OpcServices.dll,,,,,,,,
783,2020-05-12 15:01:48.310,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\AppxSip.dll,,,,,,,,
784,2020-05-12 15:01:48.310,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Dired13b18a9#\1c735d614244a72015ac8c57228f4fab\System.DirectoryServices.ni.dll,,,,,,,,
785,2020-05-12 15:01:48.279,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\38ef9efe4b4014a4741d4121ed52c124\System.Management.ni.dll,,,,,,,,
786,2020-05-12 15:01:48.247,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Mf49f6405#\568c843a2159d22391f14ec8680868a6\Microsoft.Management.Infrastructure.ni.dll,,,,,,,,
787,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\crypt32.dll,,,,,,,,
788,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\msasn1.dll,,,,,,,,
789,2020-05-12 15:01:48.201,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\fd5a04744efb26acf510552006f36d40\System.Management.Automation.ni.dll,,,,,,,,
790,2020-05-12 15:01:48.591,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\MpClient.dll,,,,,,,,
791,2020-05-12 15:01:48.576,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\uxtheme.dll,,,,,,,,
792,2020-05-12 15:01:48.545,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\secur32.dll,,,,,,,,
793,2020-05-12 15:01:48.466,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll,,,,,,,,
794,2020-05-12 15:01:48.420,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\41f720dbb9d0446f9a1c3e00d795c28c\System.Configuration.ni.dll,,,,,,,,
795,2020-05-12 15:01:48.404,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\ws2_32.dll,,,,,,,,
796,2020-05-12 15:01:48.404,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll,,,,,,,,
797,2020-05-12 15:01:48.404,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Data\e05410458bd9d93ed530587cfe83b0eb\System.Data.ni.dll,,,,,,,,
798,2020-05-12 15:01:48.404,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\iertutil.dll,,,,,,,,
799,2020-05-12 15:01:48.373,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\urlmon.dll,,,,,,,,
800,2020-05-12 15:01:48.325,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\mintdh.dll,,,,,,,,
801,2020-05-12 15:01:48.325,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\xmllite.dll,,,,,,,,
802,2020-05-12 15:01:48.325,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\tdh.dll,,,,,,,,
803,2020-05-12 15:01:48.310,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Numerics\f0ef1b21171ee3130db251606e6aaf30\System.Numerics.ni.dll,,,,,,,,
804,2020-05-12 15:01:48.310,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\wshext.dll,,,,,,,,
805,2020-05-12 15:01:48.310,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\95eca487669e18143c3a7266e929ddfd\System.Xml.ni.dll,,,,,,,,
806,2020-05-12 15:01:48.310,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\coml2.dll,,,,,,,,
807,2020-05-12 15:01:48.294,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\gpapi.dll,,,,,,,,
808,2020-05-12 15:01:48.279,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\msisip.dll,,,,,,,,
809,2020-05-12 15:01:48.247,4556,11,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,C:\Users\anon\AppData\Local\Temp\__PSScriptPolicyTest_ezvc1ygu.iy0.psm1,
810,2020-05-12 15:01:48.247,4556,11,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,C:\Users\anon\AppData\Local\Temp\__PSScriptPolicyTest_j5ebmvrh.leh.ps1,
811,2020-05-12 15:01:48.247,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\wldp.dll,,,,,,,,
812,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\MpOAV.dll,,,,,,,,
813,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\wintrust.dll,,,,,,,,
814,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\userenv.dll,,,,,,,,
815,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\amsi.dll,,,,,,,,
816,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\umpdc.dll,,,,,,,,
817,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\powrprof.dll,,,,,,,,
818,2020-05-12 15:01:48.232,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\profapi.dll,,,,,,,,
819,2020-05-12 15:01:48.216,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\windows.storage.dll,,,,,,,,
820,2020-05-12 15:01:48.216,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\SHCore.dll,,,,,,,,
821,2020-05-12 15:01:48.216,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\cfgmgr32.dll,,,,,,,,
822,2020-05-12 15:01:48.216,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\shell32.dll,,,,,,,,
823,2020-05-12 15:01:48.216,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\psapi.dll,,,,,,,,
824,2020-05-12 15:01:48.201,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\clbcatq.dll,,,,,,,,
825,2020-05-12 15:01:47.779,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\bcrypt.dll,,,,,,,,
826,2020-05-12 15:01:47.779,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Pb378ec07#\a8033515fbc2e633dd7b1970a928cc0f\Microsoft.PowerShell.ConsoleHost.ni.dll,,,,,,,,
827,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\version.dll,,,,,,,,
828,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\ole32.dll,,,,,,,,
829,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\cryptsp.dll,,,,,,,,
830,2020-05-12 15:01:47.779,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\cryptsp.dll,,,,,,,,
831,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\kernel.appcore.dll,,,,,,,,
832,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\kernel.appcore.dll,,,,,,,,
833,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\shlwapi.dll,,,,,,,,
834,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\shlwapi.dll,,,,,,,,
835,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\umpdc.dll,,,,,,,,
836,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\powrprof.dll,,,,,,,,
837,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\windows.storage.dll,,,,,,,,
838,2020-05-12 15:01:47.794,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\cryptbase.dll,,,,,,,,
839,2020-05-12 15:01:47.779,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\rsaenh.dll,,,,,,,,
840,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\cfgmgr32.dll,,,,,,,,
841,2020-05-12 15:01:47.779,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\2a6c39230fef9dfafc7ede45f99ec776\System.Core.ni.dll,,,,,,,,
842,2020-05-12 15:01:47.763,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\System\01a3608d87251d7ea99342a88d079c23\System.ni.dll,,,,,,,,
843,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\shell32.dll,,,,,,,,
844,2020-05-12 15:01:47.763,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\13f4543f755b32b6ebe0edeb92bb52a8\mscorlib.ni.dll,,,,,,,,
845,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\ucrtbase_clr0400.dll,,,,,,,,
846,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\ucrtbase_clr0400.dll,,,,,,,,
847,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\vcruntime140_clr0400.dll,,,,,,,,
848,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll,,,,,,,,
849,2020-05-12 15:01:47.748,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll,,,,,,,,
850,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\imm32.dll,,,,,,,,
851,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\mscoree.dll,,,,,,,,
852,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\sechost.dll,,,,,,,,
853,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\advapi32.dll,,,,,,,,
854,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\gdi32full.dll,,,,,,,,
855,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\gdi32.dll,,,,,,,,
856,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\bcryptprimitives.dll,,,,,,,,
857,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\win32u.dll,,,,,,,,
858,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\rpcrt4.dll,,,,,,,,
859,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\combase.dll,,,,,,,,
860,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\user32.dll,,,,,,,,
861,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\ucrtbase.dll,,,,,,,,
862,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\msvcp_win.dll,,,,,,,,
863,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\atl.dll,,,,,,,,
864,2020-05-12 15:01:47.716,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\oleaut32.dll,,,,,,,,
865,2020-05-12 15:01:47.701,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\msvcrt.dll,,,,,,,,
866,2020-05-12 15:01:47.701,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\uxtheme.dll,,,,,,,,
867,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\SHCore.dll,,,,,,,,
868,2020-05-12 15:01:47.685,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\profapi.dll,,,,,,,,
869,2020-05-12 15:01:47.638,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe,,,,,,,,
870,2020-05-12 15:01:47.669,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\imm32.dll,,,,,,,,
871,2020-05-12 15:01:47.669,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32full.dll,,,,,,,,
872,2020-05-12 15:01:47.669,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32.dll,,,,,,,,
873,2020-05-12 15:01:47.669,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\win32u.dll,,,,,,,,
874,2020-05-12 15:01:47.669,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\user32.dll,,,,,,,,
875,2020-05-12 15:01:47.669,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\sechost.dll,,,,,,,,
876,2020-05-12 15:01:47.669,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\advapi32.dll,,,,,,,,
877,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\bcryptprimitives.dll,,,,,,,,
878,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\combase.dll,,,,,,,,
879,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\rpcrt4.dll,,,,,,,,
880,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcrt.dll,,,,,,,,
881,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\ucrtbase.dll,,,,,,,,
882,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcp_win.dll,,,,,,,,
883,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\KernelBase.dll,,,,,,,,
884,2020-05-12 15:01:47.654,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\kernel32.dll,,,,,,,,
885,2020-05-12 15:01:47.638,8256,7,,C:\Windows\System32\conhost.exe,C:\Windows\System32\ntdll.dll,,,,,,,,
886,2020-05-12 15:01:47.642,8256,1,DESKTOP-TATBGQH\anon,C:\Windows\System32\conhost.exe,,\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -noninteractive -Sta -encodedCommand CgAgACAAIAAgACAAIAAgACAAIAAgACAAIABBAGQAZAAtAFQAeQBwAGUAIAAtAEEAcwBzAGUAbQBiAGwAeQAgAFAAcgBlAHMAZQBuAHQAYQB0AGkAbwBuAEMAbwByAGUACgAgACAAIAAgACAAIAAgACAAIAAgACAAIABbAFcAaQBuAGQAbwB3AHMALgBDAGwAaQBwAGIAbwBhAHIAZABdADoAOgBHAGUAdABUAGUAeAB0ACgAKQAgAC0AcgBlAHAAbABhAGMAZQAgACIAYAByACIALAAgACcAJwAgAC0AcwBwAGwAaQB0ACAAIgBgAG4AIgAgACAACgAgACAAIAAgACAAIAAgACAA -inputFormat xml -outputFormat xml",,,,,
887,2020-05-12 15:01:47.638,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\KernelBase.dll,,,,,,,,
888,2020-05-12 15:01:47.638,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\kernel32.dll,,,,,,,,
889,2020-05-12 15:01:47.607,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,
890,2020-05-12 15:01:47.607,4556,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\ntdll.dll,,,,,,,,
